Task ID,Date (task completed),Insert Date,Group Name,Sub Group,Task Labels,Task Name,Rewarded,ADA,GMBL,AGIX,USD,Transaction ID
5795,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop week 34 - 16.08.23,TRUE,0,100,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5796,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop week 34 - 16.08.23,TRUE,0,100,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5797,11.09.2023,12.09.2023,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination,Facilitating",Host Meeting - week 34 - 23.08 - 40 USD,TRUE,0,100,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5798,25.08.2023,12.09.2023,SingularityNET,Strategy Guild,Operations,Strategy Special Tasks - 25/8/23/ $40 USD,TRUE,0,400,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5799,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5800,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5801,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5802,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5803,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5804,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,FALSE,0,100,0,10,
5805,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5806,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Auditing,Review and Comment on the Ethics Document - $10 USD 1 TP,TRUE,0,100,0,10,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5807,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",Schedule Announcements of meetings pre and post - week 33- 50 USD,TRUE,0,250,0,50,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5808,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Operations,Dework Task Managment  - Week 33 - 40 USD,TRUE,0,200,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5809,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,Planning,Planning Strategy - week 33 - 60 USD,TRUE,0,300,0,60,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5810,08.09.2023,12.09.2023,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination,Facilitating",Host Meeting - week 33- 40 USD,TRUE,0,150,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5811,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5812,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5813,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5814,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5815,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,FALSE,0,150,0,0,
5816,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop 16.08.23,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5817,31.07.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination",Headelf Strategy Guild Tasks - July/ 2023,TRUE,0,1,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5818,07.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Spanish & Portuguese,TRUE,0,100,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5819,07.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Spanish & Portuguese,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5820,07.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Italian,TRUE,0,100,0,0,2a50021fae1ba335cdd2d0f601d7668aabbf553eae80852fd47628194df3cefd
5821,07.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Italian,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5822,01.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - French & Portuguese,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5823,01.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - French & Portuguese,TRUE,0,100,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5824,06.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - French,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5825,06.09.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - French,TRUE,0,100,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5826,31.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Spanish & Italian,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5827,31.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Spanish & Italian,TRUE,0,100,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5828,31.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 10 USD,TRUE,0,100,0,10,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5829,29.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Chinese,FALSE,0,100,0,0,
5830,29.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Chinese,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5831,28.08.2023,12.09.2023,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 25 USD,TRUE,0,250,0,25,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5832,30.08.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Chinese - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,TRUE,0,200,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5833,01.09.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Indonesian - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,TRUE,0,200,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5834,29.08.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into French - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,TRUE,0,200,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5835,25.08.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Spanish - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,FALSE,0,200,0,20,
5836,24.08.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Portuguese - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,TRUE,0,200,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5837,27.08.2023,12.09.2023,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Russian - Neoterics A Metaverse-Native Population Of Early-Stage AGIs - 20USD,TRUE,0,200,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5838,12.09.2023,12.09.2023,SingularityNET,Video Workgroup,"Documentation,Operations",Weekly management of the Video Workgroup - 12 September 2023 - 100 USD,TRUE,0,1000,0,100,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5839,06.09.2023,12.09.2023,SingularityNET,Video Workgroup,"Documentation,Content Creation",Agus DF video in Spanish - 100 USD,TRUE,0,1000,0,100,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5840,11.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Content Creation,Designing",Design: Graphics for the Ambassador Program - 100USD,TRUE,0,1,0,100,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5841,31.08.2023,12.09.2023,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Content Creation",THREAD: Monthly WWG Threadletter (August) - 30USD,TRUE,0,300,0,30,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5842,12.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Operations,Content Creation",Editing and Proofreading 12.09 - 15USD,TRUE,0,1,0,15,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5843,05.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Content Creation,Documentation",DRAFT: INDIGENOUS WISDOM AND THE FUTURE OF HUMANITY - 60USD,TRUE,0,1,0,60,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5844,01.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Operations,Coordination,Community Communication",Bi-Weekly Meeting Session (DATE) - 10USD,TRUE,0,100,0,10,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5845,01.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Operations,Coordination,Community Communication",Bi-Weekly Meeting Session (DATE) - 10USD,TRUE,0,100,0,10,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5846,01.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Operations,Coordination,Community Communication",Bi-Weekly Meeting Session (DATE) - 10USD,TRUE,0,100,0,10,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5847,05.09.2023,12.09.2023,SingularityNET,Writers Workgroup,Content Creation,THREAD: Zarqa: The Next Generation of Neural-Symbolic LLMs - 15USD,TRUE,0,1,0,15,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5848,02.09.2023,12.09.2023,SingularityNET,Writers Workgroup,Content Creation,THREAD: Education is Broken & AI is the Solution w/ Mo Gawdat - 20USD,TRUE,0,1,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5849,04.09.2023,12.09.2023,SingularityNET,Writers Workgroup,Content Creation,THREAD: Microsoft & OpenAI CEOs: Dawn of the AI Wars - 20USD,TRUE,0,1,0,20,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5850,03.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Content Creation,Documentation",DRAFT: Edward Snowden and Ben Goertzel on the AI Explosion and Data Privacy - 50USD,TRUE,0,1,0,50,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5851,01.09.2023,12.09.2023,SingularityNET,Writers Workgroup,"Content Creation,Documentation",DRAFT: Robot Sophia: 'Not a thing' could stop a robot takeover | Talk to Al Jazeera - 40USD,TRUE,0,1,0,40,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5852,09.09.2023,12.09.2023,SingularityNET,Marketing Guild,Operations,Test Discord Game Integrations- 40USD,TRUE,0,400,0,40,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5853,09.09.2023,12.09.2023,SingularityNET,Marketing Guild,Operations,Test Discord Game Integrations- 40USD,TRUE,0,400,0,40,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5854,05.09.2023,12.09.2023,SingularityNET,Ambassador Program,"Documentation,Community Communication,Content Creation,Operations",Ambassador Townhall #64 5.9.23 - Video Edit & Upload - 80 USD,TRUE,0,350,0,80,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5855,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,"Documentation,Community Communication,Content Creation,Operations",Ambassador Townhall #63 29.8.23 - Video Edit & Upload - 80 USD,TRUE,0,350,0,80,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5856,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,"Tool development,Reporting",Ambassadors Tools Request - for 18/08 $21.60,TRUE,0,1,0,22,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5857,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,"Tool development,Reporting",Ambassadors Tools Request - for 01/08 $21.60,TRUE,0,1,0,22,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5858,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5859,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,9c2a9dd43799742cb31b04df7864e2bf0a0897052676c05b7f05763b2cf3c370
5860,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5861,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5862,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5863,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5864,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5865,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5866,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5867,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5868,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5869,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5870,29.08.2023,12.09.2023,SingularityNET,Ambassador Program,Community Communication,Participate in the Ambassador Town Hall 15.08,TRUE,0,100,0,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5871,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5872,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5873,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5874,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5875,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5876,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5877,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5878,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5879,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5880,31.08.2023,12.09.2023,SingularityNET,Ambassador Program,Operations,August Ambassador Rewards,TRUE,0,0,980,0,a51026355312279b1529bf7b883a9b65bce2c30bd505c81fa833aa826e71f78b
5911,14.09.2023,21.09.2023,SingularityNET,Incubation Guild,Facilitating,AI Sandbox - Facilitate Meeting - 14.9.23 - 80 USD,TRUE,0,300,0,80,542f7704afb27fce614368c6456689e1e182409bf92448f9a4f61c98adff1b0b
5912,31.08.2023,21.09.2023,SingularityNET,Incubation Guild,Facilitating,AI Sandbox - Facilitate Meeting - 31.8.23 - 80 USD,TRUE,0,300,0,80,542f7704afb27fce614368c6456689e1e182409bf92448f9a4f61c98adff1b0b
5913,03.08.2023,21.09.2023,SingularityNET,Incubation Guild,Facilitating,AI Sandbox - Facilitate Meeting - 3.8.23 - 80 USD,TRUE,0,300,0,80,542f7704afb27fce614368c6456689e1e182409bf92448f9a4f61c98adff1b0b
